year,County,Type,Mean
2007,Napa,FR,5.795705
2007,Napa,HF,9.12804347826087
2007,Napa,IV,10.7470833333333
2007,Napa,MSP,572183.210975
2007,Napa,MSPSF,334.208485731708
2007,Napa,MT,512272.916666667
2007,Napa,MVSF,426.854166666667
2007,Napa,SF,691254.166666667
2007,Napa,SFG,93.7042727272727
2007,Napa,SFL,6.55584285714286
2007,Napa,SPY,5.73215
2007,Napa,TT,858289.583333333
2007,Sacramento,2B,225912.962962963
2007,Sacramento,3B,347965.868263473
2007,Sacramento,4B,444720.238095238
2007,Sacramento,A,362010.714285714
2007,Sacramento,BT,267707.5
2007,Sacramento,DV,96.1860714285714
2007,Sacramento,FR,13.9859966666667
2007,Sacramento,HF,14.0882642857143
2007,Sacramento,IV,2.475
2007,Sacramento,MSP,358046.865121233
2007,Sacramento,MSPSF,214.082841188588
2007,Sacramento,MT,365844.696969697
2007,Sacramento,MVSF,212.779761904762
2007,Sacramento,SF,400627.976190476
2007,Sacramento,SFG,91.8687213333333
2007,Sacramento,SFL,8.41415625
2007,Sacramento,SPY,5.5203
2007,Sacramento,TT,523867.361111111
2007,San Francisco,2B,773716.666666667
2007,San Francisco,3B,884716.666666667
2007,San Francisco,4B,1024400
2007,San Francisco,A,803150
2007,San Francisco,BT,517275
2007,San Francisco,DV,30.4041666666667
2007,San Francisco,FR,1.54518333333333
2007,San Francisco,HF,1.9083
2007,San Francisco,IV,59.37
2007,San Francisco,MSP,799062.5
2007,San Francisco,MSPSF,671.337316666667
2007,San Francisco,MT,678508.333333333
2007,San Francisco,MVSF,636.083333333333
2007,San Francisco,SF,817741.666666667
2007,San Francisco,SFG,98.6462083333333
2007,San Francisco,SFL,1.35379166666667
2007,San Francisco,SPY,4.72950833333333
2007,San Francisco,TT,926300
2007,San Mateo,2B,665309.895833333
2007,San Mateo,3B,940890.625
2007,San Mateo,4B,1189164.58333333
2007,San Mateo,A,982663.020833333
2007,San Mateo,BT,458628.472222222
2007,San Mateo,DV,40.9602222222222
2007,San Mateo,FR,4.04843723404255
2007,San Mateo,HF,3.76096220472441
2007,San Mateo,IV,45.0815555555556
2007,San Mateo,MSP,883023.894851219
2007,San Mateo,MSPSF,567.710883914656
2007,San Mateo,MT,676878.125
2007,San Mateo,MVSF,586.864583333333
2007,San Mateo,SF,1011276.5625
2007,San Mateo,SFG,93.8025550295858
2007,San Mateo,SFL,7.13706041666667
2007,San Mateo,SPY,4.59725722222222
2007,San Mateo,TT,1132347.22222222
2008,Alameda,2B,431139.444444444
2008,Alameda,3B,580236.458333333
2008,Alameda,4B,721704.166666667
2008,Alameda,A,566748.958333333
2008,Alameda,BT,354474.479166667
2008,Alameda,DV,97.5380208333333
2008,Alameda,FR,25.3476626506024
2008,Alameda,HF,16.478356284153
2008,Alameda,IV,1.56671875
2008,Alameda,MLP,550899.75
2008,Alameda,MLPSF,353.640216272432
2008,Alameda,MSP,521970.277673154
2008,Alameda,MSPSF,344.660760767931
2008,Alameda,MT,564219.791666667
2008,Alameda,MVSF,370.333333333333
2008,Alameda,SF,599142.1875
2008,Alameda,SFG,81.645736746988
2008,Alameda,SFL,18.4655012121212
2008,Alameda,SLPR,0.960586486486486
2008,Alameda,SPY,4.28667291666667
2008,Alameda,TT,884563.690476191
2008,Contra Costa,2B,401310.833333333
2008,Contra Costa,3B,532992.46031746
2008,Contra Costa,4B,671317.063492064
2008,Contra Costa,A,593509.848484849
2008,Contra Costa,BT,325162.083333333
2008,Contra Costa,DV,98.8036666666667
2008,Contra Costa,FR,35.9658940594059
2008,Contra Costa,HF,23.6042275423729
2008,Contra Costa,IV,0.776
2008,Contra Costa,MLP,548981.587301587
2008,Contra Costa,MLPSF,280.448547512147
2008,Contra Costa,MSP,575061.318123889
2008,Contra Costa,MSPSF,301.470553128756
2008,Contra Costa,MT,586236.111111111
2008,Contra Costa,MVSF,314.015151515152
2008,Contra Costa,SF,620667.045454545
2008,Contra Costa,SFG,81.5020242268041
2008,Contra Costa,SFL,19.073675
2008,Contra Costa,SLPR,0.956811428571429
2008,Contra Costa,SPY,5.21755875
2008,Contra Costa,TT,824884.375
2008,Marin,2B,693605.208333333
2008,Marin,3B,921481.25
2008,Marin,4B,1287258.33333333
2008,Marin,A,947792.708333333
2008,Marin,BT,314836.904761905
2008,Marin,DV,76.9691666666667
2008,Marin,FR,12.6460388888889
2008,Marin,HF,5.71005762711864
2008,Marin,IV,17.6329166666667
2008,Marin,MLP,1077331.20833333
2008,Marin,MLPSF,561.373393938939
2008,Marin,MSP,897190.778082609
2008,Marin,MSPSF,508.814207227825
2008,Marin,MT,663063.541666667
2008,Marin,MVSF,530.135416666667
2008,Marin,SF,1059166.66666667
2008,Marin,SFG,85.8870581818182
2008,Marin,SFL,15.0415411764706
2008,Marin,SLPR,0.949983333333333
2008,Marin,SPY,3.46666458333333
2008,Marin,TT,1132914.58333333
2008,Napa,2B,456050
2008,Napa,3B,596952.083333333
2008,Napa,4B,1272758.33333333
2008,Napa,A,602991.666666667
2008,Napa,BT,431313.888888889
2008,Napa,DV,98.3120833333333
2008,Napa,FR,36.9643590909091
2008,Napa,HF,33.8206125
2008,Napa,IV,1.17916666666667
2008,Napa,MLP,565000
2008,Napa,MLPSF,308.65701090064
2008,Napa,MSP,481396.926844444
2008,Napa,MSPSF,264.505103294279
2008,Napa,MT,436916.666666667
2008,Napa,MVSF,372.8125
2008,Napa,SF,618029.166666667
2008,Napa,SFG,86.97075
2008,Napa,SFL,13.02925
2008,Napa,SLPR,0.92774
2008,Napa,SPY,5.60264583333333
2008,Napa,TT,747262.5
2008,Sacramento,2B,179834.259259259
2008,Sacramento,3B,280427.976190476
2008,Sacramento,4B,369086.904761905
2008,Sacramento,A,293397.023809524
2008,Sacramento,BT,201704.166666667
2008,Sacramento,DV,99.3718452380952
2008,Sacramento,FR,50.8153537037037
2008,Sacramento,HF,33.1864434523809
2008,Sacramento,IV,0.431190476190476
2008,Sacramento,MLP,234615.404761905
2008,Sacramento,MLPSF,141.714642546078
2008,Sacramento,MSP,294955.971561789
2008,Sacramento,MSPSF,171.276319150709
2008,Sacramento,MT,295078.787878788
2008,Sacramento,MVSF,170.380952380952
2008,Sacramento,SF,328177.380952381
2008,Sacramento,SFG,78.6236503597122
2008,Sacramento,SFL,21.5089543478261
2008,Sacramento,SLPR,0.977705405405405
2008,Sacramento,SPY,6.07505119047619
2008,Sacramento,TT,452361.805555556
2008,San Francisco,2B,739908.333333333
2008,San Francisco,3B,849808.333333333
2008,San Francisco,4B,995983.333333333
2008,San Francisco,A,765375
2008,San Francisco,BT,476783.333333333
2008,San Francisco,DV,70.8858333333333
2008,San Francisco,FR,5.08328333333333
2008,San Francisco,HF,5.02396666666667
2008,San Francisco,IV,22.6116666666667
2008,San Francisco,MLP,800300
2008,San Francisco,MLPSF,608.832401583973
2008,San Francisco,MSP,761270.833333333
2008,San Francisco,MSPSF,647.136608333333
2008,San Francisco,MT,611250
2008,San Francisco,MVSF,605.333333333333
2008,San Francisco,SF,773033.333333333
2008,San Francisco,SFG,97.5964916666667
2008,San Francisco,SFL,2.40350833333333
2008,San Francisco,SLPR,0.9816
2008,San Francisco,SPY,4.17993333333333
2008,San Francisco,TT,905316.666666667
2008,San Mateo,2B,593414.583333333
2008,San Mateo,3B,864449.479166667
2008,San Mateo,4B,1112021.35416667
2008,San Mateo,A,894988.020833333
2008,San Mateo,BT,394146.527777778
2008,San Mateo,DV,89.5597777777778
2008,San Mateo,FR,16.12491
2008,San Mateo,HF,8.70998414634146
2008,San Mateo,IV,6.75988888888889
2008,San Mateo,MLP,909905.75
2008,San Mateo,MLPSF,501.963025880952
2008,San Mateo,MSP,832517.861662759
2008,San Mateo,MSPSF,518.949467585353
2008,San Mateo,MT,608947.916666667
2008,San Mateo,MVSF,527.770833333333
2008,San Mateo,SF,925838.541666667
2008,San Mateo,SFG,86.2201664516129
2008,San Mateo,SFL,14.555952739726
2008,San Mateo,SLPR,0.964319295958279
2008,San Mateo,SPY,3.73848833333333
2008,San Mateo,TT,1057392.77777778
2009,Alameda,2B,370056.666666667
2009,Alameda,3B,520933.333333333
2009,Alameda,4B,652790.104166667
2009,Alameda,A,505340.625
2009,Alameda,BT,295013.541666667
2009,Alameda,DV,84.11546875
2009,Alameda,FR,32.3381210843374
2009,Alameda,HF,13.8201818681319
2009,Alameda,IV,12.1539583333333
2009,Alameda,MLP,496212.786458333
2009,Alameda,MLPSF,324.490622004835
2009,Alameda,MSP,451776.66638875
2009,Alameda,MSPSF,302.718943971956
2009,Alameda,MT,504998.958333333
2009,Alameda,MVSF,325.989583333333
2009,Alameda,SF,533205.729166667
2009,Alameda,SFG,71.7131464285714
2009,Alameda,SFL,28.2868535714286
2009,Alameda,SLPR,0.983454051982098
2009,Alameda,SPY,4.5453
2009,Alameda,TT,812209.523809524
2009,Contra Costa,2B,350012.083333333
2009,Contra Costa,3B,464536.507936508
2009,Contra Costa,4B,592846.031746032
2009,Contra Costa,A,517560.227272727
2009,Contra Costa,BT,264652.5
2009,Contra Costa,DV,87.2271666666667
2009,Contra Costa,FR,41.377776635514
2009,Contra Costa,HF,17.8029270833333
2009,Contra Costa,IV,9.83625
2009,Contra Costa,MLP,529166.396825397
2009,Contra Costa,MLPSF,258.929101817851
2009,Contra Costa,MSP,461063.358199459
2009,Contra Costa,MSPSF,248.530954368665
2009,Contra Costa,MT,516377.777777778
2009,Contra Costa,MVSF,269.526515151515
2009,Contra Costa,SF,543798.106060606
2009,Contra Costa,SFG,68.9297162436548
2009,Contra Costa,SFL,31.0702837563452
2009,Contra Costa,SLPR,0.979276083393539
2009,Contra Costa,SPY,5.85130333333333
2009,Contra Costa,TT,768249.479166667
2009,Marin,2B,638460.416666667
2009,Marin,3B,854828.125
2009,Marin,4B,1184056.25
2009,Marin,A,866798.958333333
2009,Marin,BT,280726.19047619
2009,Marin,DV,78.07375
2009,Marin,FR,16.8842829787234
2009,Marin,HF,5.31258714285714
2009,Marin,IV,17.6104166666667
2009,Marin,MLP,1017121.875
2009,Marin,MLPSF,524.23707977182
2009,Marin,MSP,725610.40322
2009,Marin,MSPSF,422.066096232275
2009,Marin,MT,587480.208333333
2009,Marin,MVSF,486.666666666667
2009,Marin,SF,967304.166666667
2009,Marin,SFG,76.313593877551
2009,Marin,SFL,24.6943382978723
2009,Marin,SLPR,0.956806607199564
2009,Marin,SPY,3.150728125
2009,Marin,TT,1030059.375
2009,Napa,2B,436983.333333333
2009,Napa,3B,530731.25
2009,Napa,4B,1134593.75
2009,Napa,A,539435.416666667
2009,Napa,BT,344758.333333333
2009,Napa,DV,92.7804166666667
2009,Napa,FR,48.77425
2009,Napa,HF,24.709675
2009,Napa,IV,5.42791666666667
2009,Napa,MLP,593367.916666667
2009,Napa,MLPSF,305.150349741332
2009,Napa,MSP,382780.982905556
2009,Napa,MSPSF,217.013349357264
2009,Napa,MT,384402.083333333
2009,Napa,MVSF,335.5
2009,Napa,SF,553902.083333333
2009,Napa,SFG,72.8949285714286
2009,Napa,SFL,28.460325
2009,Napa,SLPR,0.982354545454545
2009,Napa,SPY,7.0009625
2009,Napa,TT,696939.583333333
2009,Sacramento,2B,147078.703703704
2009,Sacramento,3B,236964.880952381
2009,Sacramento,4B,317942.857142857
2009,Sacramento,A,251450.595238095
2009,Sacramento,BT,155735.833333333
2009,Sacramento,DV,91.772619047619
2009,Sacramento,FR,48.345908125
2009,Sacramento,HF,24.1966172619048
2009,Sacramento,IV,5.93089285714286
2009,Sacramento,MLP,229111.535714286
2009,Sacramento,MLPSF,136.799042152468
2009,Sacramento,MSP,232734.103566434
2009,Sacramento,MSPSF,140.600925318411
2009,Sacramento,MT,252937.121212121
2009,Sacramento,MVSF,142.27380952381
2009,Sacramento,SF,280866.071428571
2009,Sacramento,SFG,65.6463721854305
2009,Sacramento,SFL,34.3536278145695
2009,Sacramento,SLPR,0.983267346938775
2009,Sacramento,SPY,6.7764619047619
2009,Sacramento,TT,402718.75
2009,San Francisco,2B,675466.666666667
2009,San Francisco,3B,789950
2009,San Francisco,4B,921591.666666667
2009,San Francisco,A,699083.333333333
2009,San Francisco,BT,388450
2009,San Francisco,DV,83.4258333333333
2009,San Francisco,FR,9.031925
2009,San Francisco,HF,5.82254166666667
2009,San Francisco,IV,12.3016666666667
2009,San Francisco,MLP,785416.666666667
2009,San Francisco,MLPSF,614.896017760654
2009,San Francisco,MSP,695227.083333333
2009,San Francisco,MSPSF,581.9949
2009,San Francisco,MT,541416.666666667
2009,San Francisco,MVSF,548.083333333333
2009,San Francisco,SF,709266.666666667
2009,San Francisco,SFG,94.5829083333333
2009,San Francisco,SFL,5.41709166666667
2009,San Francisco,SLPR,0.981916666666667
2009,San Francisco,SPY,3.65424166666667
2009,San Francisco,TT,828375
2009,San Mateo,2B,519480.729166667
2009,San Mateo,3B,778498.958333333
2009,San Mateo,4B,1022969.79166667
2009,San Mateo,A,803831.25
2009,San Mateo,BT,328814.583333333
2009,San Mateo,DV,81.9503333333333
2009,San Mateo,FR,21.3614401408451
2009,San Mateo,HF,7.58923017751479
2009,San Mateo,IV,13.0972777777778
2009,San Mateo,MLP,855694.546875
2009,San Mateo,MLPSF,467.827431738156
2009,San Mateo,MSP,720521.00864965
2009,San Mateo,MSPSF,456.523385245939
2009,San Mateo,MT,523506.770833333
2009,San Mateo,MVSF,470.09375
2009,San Mateo,SF,833941.145833333
2009,San Mateo,SFG,79.1014483221476
2009,San Mateo,SFL,21.3078287671233
2009,San Mateo,SLPR,0.976376015041848
2009,San Mateo,SPY,3.60605555555556
2009,San Mateo,TT,980436.111111111
2010,Alameda,2B,367567.222222222
2010,Alameda,3B,521108.333333333
2010,Alameda,4B,654915.625
2010,Alameda,A,504124.479166667
2010,Alameda,BT,287715.104166667
2010,Alameda,DV,41.2133333333333
2010,Alameda,FR,24.1481982352941
2010,Alameda,HF,13.6696449197861
2010,Alameda,HR,50.7567567567568
2010,Alameda,IV,49.6694270833333
2010,Alameda,LPC,7.15959542857143
2010,Alameda,MLP,482678.526041667
2010,Alameda,MLPSF,310.490757689477
2010,Alameda,MPC,6.63338154981354
2010,Alameda,MSP,462510.202331515
2010,Alameda,MSPSF,303.755989674785
2010,Alameda,MT,497858.333333333
2010,Alameda,MVSF,324.838541666667
2010,Alameda,PRR,19.7177083333333
2010,Alameda,RAH,2036
2010,Alameda,RMP,1464.59459459459
2010,Alameda,RZSF,1.4045625
2010,Alameda,SF,532100
2010,Alameda,SFG,70.2517202312139
2010,Alameda,SFL,29.7482797687861
2010,Alameda,SLPR,0.992716610163949
2010,Alameda,SPY,4.77003489583333
2010,Alameda,TT,811172.619047619
2010,Contra Costa,2B,333740.416666667
2010,Contra Costa,3B,458010.317460317
2010,Contra Costa,4B,583598.412698413
2010,Contra Costa,A,505295.454545455
2010,Contra Costa,BT,247631.25
2010,Contra Costa,DV,43.5105
2010,Contra Costa,FR,29.6217561946903
2010,Contra Costa,HF,16.9086795833333
2010,Contra Costa,HR,38.3888888888889
2010,Contra Costa,IV,47.8466666666667
2010,Contra Costa,LPC,8.13364978354978
2010,Contra Costa,MLP,504090.972222222
2010,Contra Costa,MLPSF,249.504532590031
2010,Contra Costa,MPC,6.99853642445879
2010,Contra Costa,MSP,467621.289560096
2010,Contra Costa,MSPSF,248.430015663375
2010,Contra Costa,MT,506000.396825397
2010,Contra Costa,MVSF,261.420454545455
2010,Contra Costa,PRR,17.1219047619048
2010,Contra Costa,RAH,2230.07142857143
2010,Contra Costa,RMP,1476.90740740741
2010,Contra Costa,RZSF,1.25385714285714
2010,Contra Costa,SF,530795.075757576
2010,Contra Costa,SFG,63.3888813084112
2010,Contra Costa,SFL,36.6111186915888
2010,Contra Costa,SLPR,0.987321986345265
2010,Contra Costa,SPY,5.74090875
2010,Contra Costa,TT,760242.1875
2010,Marin,2B,611039.583333333
2010,Marin,3B,838527.083333333
2010,Marin,4B,1165930.20833333
2010,Marin,A,843551.041666667
2010,Marin,BT,256340.476190476
2010,Marin,DV,55.3821875
2010,Marin,FR,13.6213
2010,Marin,HF,6.19163636363636
2010,Marin,HR,20.6666666666667
2010,Marin,IV,34.4995833333333
2010,Marin,LPC,10.6930852272727
2010,Marin,MLP,975180.729166667
2010,Marin,MLPSF,495.252211250246
2010,Marin,MPC,6.15144367222061
2010,Marin,MSP,783138.94706
2010,Marin,MSPSF,429.955311186212
2010,Marin,MT,557137.5
2010,Marin,MVSF,473.760416666667
2010,Marin,PRR,20.78375
2010,Marin,RAH,3202.9375
2010,Marin,RMP,2238.08333333333
2010,Marin,RZSF,1.826
2010,Marin,SF,942423.958333333
2010,Marin,SFG,78.1956333333333
2010,Marin,SFL,22.1937303571429
2010,Marin,SLPR,0.965248108940742
2010,Marin,SPY,3.649015625
2010,Marin,TT,999902.083333333
2010,Napa,2B,411112.5
2010,Napa,3B,511095.833333333
2010,Napa,4B,1147731.25
2010,Napa,A,516945.833333333
2010,Napa,BT,295913.888888889
2010,Napa,DV,78.9495833333333
2010,Napa,FR,37.4370666666667
2010,Napa,HF,21.8055833333333
2010,Napa,HR,25.2
2010,Napa,IV,14.5070833333333
2010,Napa,LPC,8.22597575757576
2010,Napa,MLP,588158.333333333
2010,Napa,MLPSF,262.203219851902
2010,Napa,MPC,5.78180100366143
2010,Napa,MSP,342781.25
2010,Napa,MSPSF,189.922733333333
2010,Napa,MT,354664.583333333
2010,Napa,MVSF,315.229166666667
2010,Napa,PRR,17.44
2010,Napa,RAH,1825.66666666667
2010,Napa,RMP,3732.35294117647
2010,Napa,RZSF,1.158
2010,Napa,SF,532568.75
2010,Napa,SFG,59.5869875
2010,Napa,SFL,40.4130125
2010,Napa,SLPR,0.9913
2010,Napa,SPY,6.48990416666667
2010,Napa,TT,682895.833333333
2010,Sacramento,2B,133319.444444444
2010,Sacramento,3B,226272.619047619
2010,Sacramento,4B,301415.476190476
2010,Sacramento,A,236904.166666667
2010,Sacramento,BT,145634.166666667
2010,Sacramento,DV,65.3169642857143
2010,Sacramento,FR,41.8095841463415
2010,Sacramento,HF,24.808018452381
2010,Sacramento,HR,49.2368421052632
2010,Sacramento,IV,25.7564880952381
2010,Sacramento,LPC,6.33776013071895
2010,Sacramento,MLP,211395.089285714
2010,Sacramento,MLPSF,127.740897499614
2010,Sacramento,MPC,8.02459108797343
2010,Sacramento,MSP,213061.793923179
2010,Sacramento,MSPSF,131.247225525754
2010,Sacramento,MT,238173.484848485
2010,Sacramento,MVSF,133.970238095238
2010,Sacramento,PRR,13.0578571428571
2010,Sacramento,RAH,1425.03571428571
2010,Sacramento,RMP,1360.45833333333
2010,Sacramento,RZSF,0.852642857142857
2010,Sacramento,SF,266176.19047619
2010,Sacramento,SFG,59.4863315436242
2010,Sacramento,SFL,40.5136684563758
2010,Sacramento,SLPR,0.986441430639257
2010,Sacramento,SPY,6.34599702380952
2010,Sacramento,TT,383674.305555556
2010,San Francisco,2B,676175
2010,San Francisco,3B,796333.333333333
2010,San Francisco,4B,923233.333333333
2010,San Francisco,A,698041.666666667
2010,San Francisco,BT,360016.666666667
2010,San Francisco,DV,46.0808333333333
2010,San Francisco,FR,9.6357
2010,San Francisco,HF,6.7732
2010,San Francisco,HR,174.545454545455
2010,San Francisco,IV,43.9366666666667
2010,San Francisco,LPC,9.50293636363636
2010,San Francisco,MLP,745416.666666667
2010,San Francisco,MLPSF,587.820851694571
2010,San Francisco,MPC,5.85917390204668
2010,San Francisco,MSP,703872.916666667
2010,San Francisco,MSPSF,571.629116666667
2010,San Francisco,MT,536450
2010,San Francisco,MVSF,542.833333333333
2010,San Francisco,PRR,18.7833333333333
2010,San Francisco,RAH,2993
2010,San Francisco,RMP,3022.72727272727
2010,San Francisco,RZSF,2.242
2010,San Francisco,SF,711350
2010,San Francisco,SFG,92.5616916666667
2010,San Francisco,SFL,7.43830833333333
2010,San Francisco,SLPR,0.991091666666667
2010,San Francisco,SPY,4.18696666666667
2010,San Francisco,TT,822575
2010,San Mateo,2B,509680.729166667
2010,San Mateo,3B,773742.708333333
2010,San Mateo,4B,1022878.125
2010,San Mateo,A,799647.916666667
2010,San Mateo,BT,307276.388888889
2010,San Mateo,DV,49.9195555555556
2010,San Mateo,FR,17.0907986928105
2010,San Mateo,HF,7.60525465116279
2010,San Mateo,HR,22.6153846153846
2010,San Mateo,IV,38.7168888888889
2010,San Mateo,LPC,9.06718238636364
2010,San Mateo,MLP,765826.734375
2010,San Mateo,MLPSF,451.570987216973
2010,San Mateo,MPC,5.58936773422569
2010,San Mateo,MSP,740837.185890566
2010,San Mateo,MSPSF,460.030201845515
2010,San Mateo,MT,509573.4375
2010,San Mateo,MVSF,464.755208333333
2010,San Mateo,PRR,20.779375
2010,San Mateo,RAH,2929.09375
2010,San Mateo,RMP,1936.65
2010,San Mateo,RZSF,1.8578125
2010,San Mateo,SF,829320.833333333
2010,San Mateo,SFG,75.8827198795181
2010,San Mateo,SFL,24.1172801204819
2010,San Mateo,SLPR,0.985566447736902
2010,San Mateo,SPY,4.07534611111111
2010,San Mateo,TT,978612.777777778
2011,Alameda,2B,338155.555555556
2011,Alameda,3B,491738.020833333
2011,Alameda,4B,626345.833333333
2011,Alameda,A,475188.541666667
2011,Alameda,BT,261028.125
2011,Alameda,DV,79.7282291666667
2011,Alameda,FR,25.963973255814
2011,Alameda,HF,12.3499114130435
2011,Alameda,HR,92.2874251497006
2011,Alameda,IV,13.4515104166667
2011,Alameda,LPC,7.87538854166667
2011,Alameda,MLP,461058.479166667
2011,Alameda,MLPSF,291.66128046752
2011,Alameda,MPC,7.03421639052873
2011,Alameda,MSP,438447.290253416
2011,Alameda,MSPSF,278.792384213173
2011,Alameda,MT,466260.9375
2011,Alameda,MVSF,304.526041666667
2011,Alameda,PRR,17.9765625
2011,Alameda,RAH,2069.796875
2011,Alameda,RMP,1613.70658682635
2011,Alameda,RZSF,1.42798958333333
2011,Alameda,SF,504211.979166667
2011,Alameda,SFG,66.2298222891566
2011,Alameda,SFL,34.158987195122
2011,Alameda,SLPR,0.983053660560496
2011,Alameda,SPY,4.66767604166667
2011,Alameda,TT,774789.880952381
2011,Contra Costa,2B,302250
2011,Contra Costa,3B,429382.53968254
2011,Contra Costa,4B,551579.761904762
2011,Contra Costa,A,474085.606060606
2011,Contra Costa,BT,222104.583333333
2011,Contra Costa,DV,83.9215416666667
2011,Contra Costa,FR,31.3614597345133
2011,Contra Costa,HF,15.5330075949367
2011,Contra Costa,HR,55.38
2011,Contra Costa,IV,10.0902916666667
2011,Contra Costa,LPC,9.09549404761905
2011,Contra Costa,MLP,468208.46031746
2011,Contra Costa,MLPSF,232.95178467091
2011,Contra Costa,MPC,7.04967196151314
2011,Contra Costa,MSP,442320.991341827
2011,Contra Costa,MSPSF,232.506337587092
2011,Contra Costa,MT,464065.476190476
2011,Contra Costa,MVSF,244.583333333333
2011,Contra Costa,PRR,15.4245634920635
2011,Contra Costa,RAH,2335.51984126984
2011,Contra Costa,RMP,2014.18316831683
2011,Contra Costa,RZSF,1.2958253968254
2011,Contra Costa,SF,500289.015151515
2011,Contra Costa,SFG,60.9051179245283
2011,Contra Costa,SFL,39.0948820754717
2011,Contra Costa,SLPR,0.979135736575494
2011,Contra Costa,SPY,5.50825916666667
2011,Contra Costa,TT,720966.145833333
2011,Marin,2B,561568.75
2011,Marin,3B,797997.916666667
2011,Marin,4B,1087491.66666667
2011,Marin,A,801246.875
2011,Marin,BT,233303.571428571
2011,Marin,DV,73.7970833333333
2011,Marin,FR,15.2114327586207
2011,Marin,HF,5.79271585365854
2011,Marin,HR,45.7230769230769
2011,Marin,IV,18.4295833333333
2011,Marin,LPC,10.632915625
2011,Marin,MLP,881268.75
2011,Marin,MLPSF,470.258196761031
2011,Marin,MPC,6.63603725738403
2011,Marin,MSP,744827.74688
2011,Marin,MSPSF,391.531135115934
2011,Marin,MT,506523.958333333
2011,Marin,MVSF,446.177083333333
2011,Marin,PRR,20.1039583333333
2011,Marin,RAH,3228.84375
2011,Marin,RMP,2715.53731343284
2011,Marin,RZSF,1.83610416666667
2011,Marin,SF,894845.833333333
2011,Marin,SFG,86.5999907692308
2011,Marin,SFL,16.1229471698113
2011,Marin,SLPR,0.969100893095628
2011,Marin,SPY,3.90612916666667
2011,Marin,TT,950215.625
2011,Napa,2B,382370.833333333
2011,Napa,3B,459358.333333333
2011,Napa,4B,1125489.58333333
2011,Napa,A,471758.333333333
2011,Napa,BT,281172.222222222
2011,Napa,DV,80.7208333333333
2011,Napa,FR,36.5393291666667
2011,Napa,HF,19.2779583333333
2011,Napa,HR,38.5833333333333
2011,Napa,IV,12.9808333333333
2011,Napa,LPC,9.20716388888889
2011,Napa,MLP,517044.444444444
2011,Napa,MLPSF,248.454766360757
2011,Napa,MPC,6.99677209351921
2011,Napa,MSP,318704.956809091
2011,Napa,MSPSF,179.999413636364
2011,Napa,MT,330893.75
2011,Napa,MVSF,293.916666666667
2011,Napa,PRR,15.5954285714286
2011,Napa,RAH,2006.77777777778
2011,Napa,RMP,4084.76470588235
2011,Napa,RZSF,1.25766666666667
2011,Napa,SF,485597.916666667
2011,Napa,SFG,53.4491727272727
2011,Napa,SFL,46.5508272727273
2011,Napa,SLPR,0.980868181818182
2011,Napa,SPY,6.17914583333333
2011,Napa,TT,619341.666666667
2011,Sacramento,2B,116988.888888889
2011,Sacramento,3B,201525
2011,Sacramento,4B,270768.452380952
2011,Sacramento,A,210313.69047619
2011,Sacramento,BT,128225
2011,Sacramento,DV,89.8102380952381
2011,Sacramento,FR,44.5669363636364
